,aac,bwt,fwt,afm,n_tasks,dataset,algo,datetime,dataset_name,agent_name,lr,batch_size,hiddens,epochs_per_task,gamma,dropout
135,83.016,-10.666428571428574,81.65714285714286,11.11214285714286,15,rotated-mnist,stable_sgd,2020-11-14-21-56-0,rotated-mnist,stable_sgd,0.1,64,100,1,0.7000000000000001,0.5
18,82.85866666666668,-2.7621428571428583,72.3,4.907857142857144,15,rotated-mnist,stable_sgd,2020-11-14-21-56-0,rotated-mnist,stable_sgd,0.01,32,100,1,0.5,0.2
15,82.82266666666666,-2.249999999999999,71.76499999999999,4.532857142857142,15,rotated-mnist,stable_sgd,2020-11-14-21-56-0,rotated-mnist,stable_sgd,0.01,32,100,1,0.5,0.30000000000000004
142,82.79933333333332,-14.156428571428572,85.19714285714285,14.436428571428568,15,rotated-mnist,stable_sgd,2020-11-14-21-56-0,rotated-mnist,stable_sgd,0.25,64,100,1,0.7000000000000001,0.1
0,82.77533333333332,-1.499285714285713,70.99785714285714,3.893571428571428,15,rotated-mnist,stable_sgd,2020-11-14-21-56-0,rotated-mnist,stable_sgd,0.01,32,100,1,0.5,0.4
114,82.74066666666666,-6.633571428571431,77.0907142857143,7.491428571428573,15,rotated-mnist,stable_sgd,2020-11-14-21-56-0,rotated-mnist,stable_sgd,0.01,64,100,1,0.7000000000000001,0.1
162,82.68066666666667,-13.855714285714287,84.64071428571428,14.197857142857146,15,rotated-mnist,stable_sgd,2020-11-14-21-56-0,rotated-mnist,stable_sgd,0.25,64,100,1,0.7000000000000001,0.2
4,82.58133333333332,-0.7750000000000006,70.01285714285714,3.415,15,rotated-mnist,stable_sgd,2020-11-14-21-56-0,rotated-mnist,stable_sgd,0.01,32,100,1,0.5,0.5
127,82.50866666666667,-4.999999999999998,75.18214285714285,6.1307142857142845,15,rotated-mnist,stable_sgd,2020-11-14-21-56-0,rotated-mnist,stable_sgd,0.01,64,100,1,0.7000000000000001,0.5
16,82.47533333333332,-3.6900000000000017,72.83714285714285,5.666428571428574,15,rotated-mnist,stable_sgd,2020-11-14-21-56-0,rotated-mnist,stable_sgd,0.01,32,100,1,0.5,0.1
47,82.30533333333331,-12.413571428571426,82.37357142857141,12.912142857142856,15,rotated-mnist,stable_sgd,2020-11-14-21-56-0,rotated-mnist,stable_sgd,0.01,10,100,1,0.6000000000000001,0.0
7,82.12733333333333,-9.828571428571426,79.43142857142858,10.659285714285712,15,rotated-mnist,stable_sgd,2020-11-14-21-56-0,rotated-mnist,stable_sgd,0.1,10,100,1,0.5,0.1
108,82.112,-7.94214285714286,78.11500000000001,8.382857142857144,15,rotated-mnist,stable_sgd,2020-11-14-21-56-0,rotated-mnist,stable_sgd,0.25,64,100,1,0.6000000000000001,0.5
129,82.054,-15.101428571428569,85.15928571428572,15.395714285714288,15,rotated-mnist,stable_sgd,2020-11-14-21-56-0,rotated-mnist,stable_sgd,0.1,64,100,1,0.7000000000000001,0.0
70,81.86933333333334,-1.430714285714289,70.44571428571429,3.3378571428571453,15,rotated-mnist,stable_sgd,2020-11-14-21-56-0,rotated-mnist,stable_sgd,0.01,64,100,1,0.6000000000000001,0.2
128,81.83466666666668,-15.755000000000004,85.72928571428572,15.997142857142856,15,rotated-mnist,stable_sgd,2020-11-14-21-56-0,rotated-mnist,stable_sgd,0.1,32,100,1,0.7000000000000001,0.0
60,81.74600000000001,-1.0421428571428604,70.00571428571429,3.0121428571428592,15,rotated-mnist,stable_sgd,2020-11-14-21-56-0,rotated-mnist,stable_sgd,0.01,64,100,1,0.6000000000000001,0.30000000000000004
73,81.70866666666667,-2.0821428571428555,70.89642857142856,3.9357142857142855,15,rotated-mnist,stable_sgd,2020-11-14-21-56-0,rotated-mnist,stable_sgd,0.01,64,100,1,0.6000000000000001,0.1
64,81.58200000000001,-0.6571428571428543,69.39071428571428,2.633571428571428,15,rotated-mnist,stable_sgd,2020-11-14-21-56-0,rotated-mnist,stable_sgd,0.01,64,100,1,0.6000000000000001,0.4
78,81.372,-11.694285714285712,81.06214285714285,12.201428571428568,15,rotated-mnist,stable_sgd,2020-11-14-21-56-0,rotated-mnist,stable_sgd,0.1,10,100,1,0.6000000000000001,0.2
110,81.32400000000001,-11.793571428571425,80.75214285714287,12.280000000000001,15,rotated-mnist,stable_sgd,2020-11-14-21-56-0,rotated-mnist,stable_sgd,0.01,32,100,1,0.7000000000000001,0.0
48,81.29400000000001,-8.190000000000001,76.43714285714286,9.32142857142857,15,rotated-mnist,stable_sgd,2020-11-14-21-56-0,rotated-mnist,stable_sgd,0.01,32,100,1,0.6000000000000001,0.0
66,81.17599999999999,-0.4492857142857168,68.82642857142856,2.5014285714285722,15,rotated-mnist,stable_sgd,2020-11-14-21-56-0,rotated-mnist,stable_sgd,0.01,64,100,1,0.6000000000000001,0.5
139,81.14399999999999,-14.858571428571432,84.06500000000001,15.167857142857143,15,rotated-mnist,stable_sgd,2020-11-14-21-56-0,rotated-mnist,stable_sgd,0.1,32,100,1,0.7000000000000001,0.30000000000000004
158,80.76066666666665,-14.957142857142856,83.67285714285717,15.304285714285713,15,rotated-mnist,stable_sgd,2020-11-14-21-56-0,rotated-mnist,stable_sgd,0.25,64,100,1,0.7000000000000001,0.30000000000000004
26,80.664,-10.506428571428573,78.9392857142857,11.151428571428571,15,rotated-mnist,stable_sgd,2020-11-14-21-56-0,rotated-mnist,stable_sgd,0.1,10,100,1,0.5,0.2
102,80.47533333333334,-11.460714285714284,79.9307142857143,11.899285714285714,15,rotated-mnist,stable_sgd,2020-11-14-21-56-0,rotated-mnist,stable_sgd,0.25,32,100,1,0.6000000000000001,0.30000000000000004
49,80.16933333333334,-4.0007142857142854,71.08928571428572,5.657857142857144,15,rotated-mnist,stable_sgd,2020-11-14-21-56-0,rotated-mnist,stable_sgd,0.01,64,100,1,0.6000000000000001,0.0
14,80.13333333333331,-6.419285714285714,73.01142857142857,8.205,15,rotated-mnist,stable_sgd,2020-11-14-21-56-0,rotated-mnist,stable_sgd,0.01,32,100,1,0.5,0.0
169,80.10266666666666,-15.767142857142858,83.71285714285715,16.243571428571435,15,rotated-mnist,stable_sgd,2020-11-14-21-56-0,rotated-mnist,stable_sgd,0.01,32,100,1,0.8,0.2
111,80.08,-9.38142857142857,76.91785714285716,10.120000000000001,15,rotated-mnist,stable_sgd,2020-11-14-21-56-0,rotated-mnist,stable_sgd,0.01,64,100,1,0.7000000000000001,0.0
170,80.04799999999999,-13.210714285714285,80.99285714285713,13.925,15,rotated-mnist,stable_sgd,2020-11-14-21-56-0,rotated-mnist,stable_sgd,0.01,64,100,1,0.8,0.30000000000000004
168,79.99466666666667,-13.63928571428571,81.3192857142857,14.304999999999998,15,rotated-mnist,stable_sgd,2020-11-14-21-56-0,rotated-mnist,stable_sgd,0.01,64,100,1,0.8,0.2
178,79.97333333333334,-12.954999999999998,80.51428571428572,13.597142857142854,15,rotated-mnist,stable_sgd,2020-11-14-21-56-0,rotated-mnist,stable_sgd,0.01,64,100,1,0.8,0.4
11,79.94333333333333,-13.452142857142855,80.66285714285716,14.272857142857145,15,rotated-mnist,stable_sgd,2020-11-14-21-56-0,rotated-mnist,stable_sgd,0.01,10,100,1,0.5,0.0
20,79.89266666666666,0.6200000000000015,65.87499999999999,2.3892857142857165,15,rotated-mnist,stable_sgd,2020-11-14-21-56-0,rotated-mnist,stable_sgd,0.01,64,100,1,0.5,0.2
19,79.85133333333332,-0.01071428571428612,66.44928571428571,2.8942857142857172,15,rotated-mnist,stable_sgd,2020-11-14-21-56-0,rotated-mnist,stable_sgd,0.01,64,100,1,0.5,0.1
165,79.80466666666668,-16.30642857142857,83.93357142857144,16.735000000000003,15,rotated-mnist,stable_sgd,2020-11-14-21-56-0,rotated-mnist,stable_sgd,0.01,32,100,1,0.8,0.1
23,79.74733333333333,1.0150000000000026,65.31928571428571,2.1114285714285708,15,rotated-mnist,stable_sgd,2020-11-14-21-56-0,rotated-mnist,stable_sgd,0.01,64,100,1,0.5,0.30000000000000004
167,79.574,-14.200000000000003,81.45285714285716,14.847142857142854,15,rotated-mnist,stable_sgd,2020-11-14-21-56-0,rotated-mnist,stable_sgd,0.01,64,100,1,0.8,0.1
151,79.57200000000002,-15.842857142857136,83.34285714285714,16.281428571428567,15,rotated-mnist,stable_sgd,2020-11-14-21-56-0,rotated-mnist,stable_sgd,0.25,32,100,1,0.7000000000000001,0.2
148,79.50000000000001,-18.12285714285714,85.60000000000001,18.407857142857146,15,rotated-mnist,stable_sgd,2020-11-14-21-56-0,rotated-mnist,stable_sgd,0.25,64,100,1,0.7000000000000001,0.0
188,79.43800000000002,-18.541428571428572,85.94785714285716,18.750000000000004,15,rotated-mnist,stable_sgd,2020-11-14-21-56-0,rotated-mnist,stable_sgd,0.1,64,100,1,0.8,0.2
176,79.38733333333333,-15.697857142857142,82.81785714285715,16.174285714285713,15,rotated-mnist,stable_sgd,2020-11-14-21-56-0,rotated-mnist,stable_sgd,0.01,32,100,1,0.8,0.4
172,79.35533333333333,-16.219999999999995,83.32142857142857,16.688571428571425,15,rotated-mnist,stable_sgd,2020-11-14-21-56-0,rotated-mnist,stable_sgd,0.01,32,100,1,0.8,0.30000000000000004
2,79.26666666666667,1.3300000000000034,64.53357142857142,1.8228571428571436,15,rotated-mnist,stable_sgd,2020-11-14-21-56-0,rotated-mnist,stable_sgd,0.01,64,100,1,0.5,0.4
173,79.24666666666666,-17.958571428571428,85.11999999999999,18.22928571428571,15,rotated-mnist,stable_sgd,2020-11-14-21-56-0,rotated-mnist,stable_sgd,0.01,10,100,1,0.8,0.30000000000000004
177,79.18533333333333,-17.32714285714286,84.36285714285714,17.660714285714285,15,rotated-mnist,stable_sgd,2020-11-14-21-56-0,rotated-mnist,stable_sgd,0.01,10,100,1,0.8,0.4
12,79.12333333333335,-1.4700000000000009,67.03928571428573,4.1800000000000015,15,rotated-mnist,stable_sgd,2020-11-14-21-56-0,rotated-mnist,stable_sgd,0.01,64,100,1,0.5,0.0
175,79.10733333333334,-13.349285714285712,79.92428571428572,14.10142857142857,15,rotated-mnist,stable_sgd,2020-11-14-21-56-0,rotated-mnist,stable_sgd,0.01,64,100,1,0.8,0.5
124,79.05999999999999,-17.908571428571427,84.86928571428572,18.384285714285713,15,rotated-mnist,stable_sgd,2020-11-14-21-56-0,rotated-mnist,stable_sgd,0.1,10,100,1,0.7000000000000001,0.0
146,78.95133333333334,-15.832142857142856,82.57642857142856,16.263571428571424,15,rotated-mnist,stable_sgd,2020-11-14-21-56-0,rotated-mnist,stable_sgd,0.1,32,100,1,0.7000000000000001,0.4
3,78.906,1.664999999999998,63.92928571428571,1.5435714285714286,15,rotated-mnist,stable_sgd,2020-11-14-21-56-0,rotated-mnist,stable_sgd,0.01,64,100,1,0.5,0.5
179,78.87733333333334,-15.592142857142857,82.04857142857144,16.048571428571428,15,rotated-mnist,stable_sgd,2020-11-14-21-56-0,rotated-mnist,stable_sgd,0.01,32,100,1,0.8,0.5
194,78.724,-18.049285714285713,84.60142857142857,18.343571428571426,15,rotated-mnist,stable_sgd,2020-11-14-21-56-0,rotated-mnist,stable_sgd,0.1,64,100,1,0.8,0.4
184,78.66666666666667,-19.650000000000002,86.30285714285715,19.856428571428573,15,rotated-mnist,stable_sgd,2020-11-14-21-56-0,rotated-mnist,stable_sgd,0.1,64,100,1,0.8,0.1
126,78.57066666666668,-17.477142857142862,83.88142857142857,17.917857142857144,15,rotated-mnist,stable_sgd,2020-11-14-21-56-0,rotated-mnist,stable_sgd,0.1,10,100,1,0.7000000000000001,0.1
80,78.54866666666666,-12.887142857142859,79.29857142857145,13.425714285714283,15,rotated-mnist,stable_sgd,2020-11-14-21-56-0,rotated-mnist,stable_sgd,0.1,10,100,1,0.6000000000000001,0.30000000000000004
145,78.53666666666666,-14.88642857142857,81.23357142857142,15.325714285714279,15,rotated-mnist,stable_sgd,2020-11-14-21-56-0,rotated-mnist,stable_sgd,0.1,32,100,1,0.7000000000000001,0.5
174,78.49266666666668,-17.22928571428572,83.44357142857143,17.62142857142857,15,rotated-mnist,stable_sgd,2020-11-14-21-56-0,rotated-mnist,stable_sgd,0.01,10,100,1,0.8,0.5
52,78.38000000000001,-6.403571428571429,72.48714285714286,7.08357142857143,15,rotated-mnist,stable_sgd,2020-11-14-21-56-0,rotated-mnist,stable_sgd,0.25,32,100,1,0.5,0.4
155,78.05533333333332,-16.283571428571427,82.09142857142857,16.714999999999996,15,rotated-mnist,stable_sgd,2020-11-14-21-56-0,rotated-mnist,stable_sgd,0.25,64,100,1,0.7000000000000001,0.4
17,77.85266666666666,-10.93785714285714,76.06499999999998,11.577857142857141,15,rotated-mnist,stable_sgd,2020-11-14-21-56-0,rotated-mnist,stable_sgd,0.1,10,100,1,0.5,0.30000000000000004
191,77.782,-19.891428571428566,85.38571428571427,20.06,15,rotated-mnist,stable_sgd,2020-11-14-21-56-0,rotated-mnist,stable_sgd,0.1,64,100,1,0.8,0.30000000000000004
149,77.75266666666667,-19.00071428571428,84.62642857142859,19.40357142857143,15,rotated-mnist,stable_sgd,2020-11-14-21-56-0,rotated-mnist,stable_sgd,0.25,32,100,1,0.7000000000000001,0.1
171,77.68133333333334,-20.055000000000007,85.50214285714287,20.324999999999996,15,rotated-mnist,stable_sgd,2020-11-14-21-56-0,rotated-mnist,stable_sgd,0.01,10,100,1,0.8,0.2
156,77.60866666666666,-20.621428571428574,86.00571428571428,20.856428571428573,15,rotated-mnist,stable_sgd,2020-11-14-21-56-0,rotated-mnist,stable_sgd,0.01,10,100,1,0.8,0.0
190,77.58466666666666,-20.277857142857147,85.70214285714287,20.51357142857143,15,rotated-mnist,stable_sgd,2020-11-14-21-56-0,rotated-mnist,stable_sgd,0.1,32,100,1,0.8,0.2
166,77.44266666666665,-20.659285714285716,85.90214285714286,20.90142857142857,15,rotated-mnist,stable_sgd,2020-11-14-21-56-0,rotated-mnist,stable_sgd,0.01,10,100,1,0.8,0.1
196,77.21733333333334,-21.089285714285715,86.14999999999999,21.320714285714285,15,rotated-mnist,stable_sgd,2020-11-14-21-56-0,rotated-mnist,stable_sgd,0.25,64,100,1,0.8,0.1
163,77.17599999999999,-19.02,83.75285714285715,19.45071428571428,15,rotated-mnist,stable_sgd,2020-11-14-21-56-0,rotated-mnist,stable_sgd,0.01,32,100,1,0.8,0.0
147,77.15400000000001,-20.182142857142853,85.09214285714286,20.432142857142857,15,rotated-mnist,stable_sgd,2020-11-14-21-56-0,rotated-mnist,stable_sgd,0.25,32,100,1,0.7000000000000001,0.0
195,77.07799999999999,-18.467142857142864,83.14714285714284,18.881428571428575,15,rotated-mnist,stable_sgd,2020-11-14-21-56-0,rotated-mnist,stable_sgd,0.1,64,100,1,0.8,0.5
208,76.80933333333334,-20.222857142857148,84.71785714285716,20.615714285714287,15,rotated-mnist,stable_sgd,2020-11-14-21-56-0,rotated-mnist,stable_sgd,0.25,64,100,1,0.8,0.30000000000000004
97,76.72733333333332,-12.42285714285714,76.72285714285714,13.092857142857143,15,rotated-mnist,stable_sgd,2020-11-14-21-56-0,rotated-mnist,stable_sgd,0.25,32,100,1,0.6000000000000001,0.4
187,76.52066666666666,-20.685000000000002,84.91571428571429,21.02642857142857,15,rotated-mnist,stable_sgd,2020-11-14-21-56-0,rotated-mnist,stable_sgd,0.1,32,100,1,0.8,0.30000000000000004
154,76.41133333333333,-15.965,79.85357142857143,16.560714285714287,15,rotated-mnist,stable_sgd,2020-11-14-21-56-0,rotated-mnist,stable_sgd,0.25,64,100,1,0.7000000000000001,0.5
185,75.83333333333331,-22.63428571428572,86.23571428571428,22.810714285714287,15,rotated-mnist,stable_sgd,2020-11-14-21-56-0,rotated-mnist,stable_sgd,0.1,32,100,1,0.8,0.1
133,75.60733333333333,-19.59857142857143,82.61714285714287,20.14357142857142,15,rotated-mnist,stable_sgd,2020-11-14-21-56-0,rotated-mnist,stable_sgd,0.1,10,100,1,0.7000000000000001,0.2
164,75.44599999999998,-18.442142857142862,81.14285714285714,18.94428571428571,15,rotated-mnist,stable_sgd,2020-11-14-21-56-0,rotated-mnist,stable_sgd,0.01,64,100,1,0.8,0.0
181,75.40333333333334,-23.21,86.31499999999998,23.43642857142857,15,rotated-mnist,stable_sgd,2020-11-14-21-56-0,rotated-mnist,stable_sgd,0.1,32,100,1,0.8,0.0
183,75.31266666666667,-23.326428571428572,86.33071428571428,23.505714285714287,15,rotated-mnist,stable_sgd,2020-11-14-21-56-0,rotated-mnist,stable_sgd,0.1,64,100,1,0.8,0.0
160,75.01266666666668,-18.601428571428574,81.06642857142857,19.098571428571432,15,rotated-mnist,stable_sgd,2020-11-14-21-56-0,rotated-mnist,stable_sgd,0.25,32,100,1,0.7000000000000001,0.30000000000000004
206,74.98066666666666,-22.87285714285715,85.44642857142857,23.12857142857143,15,rotated-mnist,stable_sgd,2020-11-14-21-56-0,rotated-mnist,stable_sgd,0.25,64,100,1,0.8,0.2
224,74.71066666666665,-21.284999999999997,83.4092857142857,21.815,15,rotated-mnist,stable_sgd,2020-11-14-21-56-0,rotated-mnist,stable_sgd,0.01,64,100,1,0.9,0.30000000000000004
226,74.66533333333334,-21.53,83.61571428571428,22.060000000000002,15,rotated-mnist,stable_sgd,2020-11-14-21-56-0,rotated-mnist,stable_sgd,0.01,64,100,1,0.9,0.2
218,74.618,-21.685000000000006,83.73142857142857,22.24357142857142,15,rotated-mnist,stable_sgd,2020-11-14-21-56-0,rotated-mnist,stable_sgd,0.01,64,100,1,0.9,0.1
198,74.54466666666667,-24.195,86.33428571428571,24.433571428571433,15,rotated-mnist,stable_sgd,2020-11-14-21-56-0,rotated-mnist,stable_sgd,0.25,64,100,1,0.8,0.0
230,74.49666666666667,-21.14571428571429,82.93214285714284,21.63,15,rotated-mnist,stable_sgd,2020-11-14-21-56-0,rotated-mnist,stable_sgd,0.01,64,100,1,0.9,0.4
99,73.88133333333333,-10.139285714285714,71.11357142857142,11.272857142857143,15,rotated-mnist,stable_sgd,2020-11-14-21-56-0,rotated-mnist,stable_sgd,0.25,32,100,1,0.6000000000000001,0.5
258,73.674,-24.695714285714292,85.94214285714285,24.893571428571427,15,rotated-mnist,stable_sgd,2020-11-14-21-56-0,rotated-mnist,stable_sgd,0.25,64,100,1,0.9,0.1
229,73.64533333333335,-23.274285714285718,84.33285714285714,23.63214285714286,15,rotated-mnist,stable_sgd,2020-11-14-21-56-0,rotated-mnist,stable_sgd,0.01,32,100,1,0.9,0.4
193,73.608,-22.670714285714286,83.70928571428571,22.959999999999997,15,rotated-mnist,stable_sgd,2020-11-14-21-56-0,rotated-mnist,stable_sgd,0.1,32,100,1,0.8,0.4
42,73.43200000000002,-11.749285714285715,72.39285714285715,12.572857142857146,15,rotated-mnist,stable_sgd,2020-11-14-21-56-0,rotated-mnist,stable_sgd,0.1,10,100,1,0.5,0.4
238,73.38866666666667,-21.733571428571427,82.35857142857144,22.253571428571426,15,rotated-mnist,stable_sgd,2020-11-14-21-56-0,rotated-mnist,stable_sgd,0.01,64,100,1,0.9,0.5
204,73.16333333333334,-24.32357142857143,84.98214285714286,24.601428571428574,15,rotated-mnist,stable_sgd,2020-11-14-21-56-0,rotated-mnist,stable_sgd,0.25,32,100,1,0.8,0.1
225,73.032,-24.398571428571426,84.86214285714287,24.76285714285715,15,rotated-mnist,stable_sgd,2020-11-14-21-56-0,rotated-mnist,stable_sgd,0.01,32,100,1,0.9,0.30000000000000004
180,72.982,-23.447142857142858,83.7,23.911428571428562,15,rotated-mnist,stable_sgd,2020-11-14-21-56-0,rotated-mnist,stable_sgd,0.1,10,100,1,0.8,0.1
242,72.82866666666668,-25.90357142857143,86.30571428571429,26.157142857142862,15,rotated-mnist,stable_sgd,2020-11-14-21-56-0,rotated-mnist,stable_sgd,0.1,64,100,1,0.9,0.2
219,72.77133333333335,-25.17928571428572,85.4142857142857,25.53714285714285,15,rotated-mnist,stable_sgd,2020-11-14-21-56-0,rotated-mnist,stable_sgd,0.01,32,100,1,0.9,0.1
137,72.69133333333333,-19.655714285714282,79.48785714285714,20.384285714285706,15,rotated-mnist,stable_sgd,2020-11-14-21-56-0,rotated-mnist,stable_sgd,0.1,10,100,1,0.7000000000000001,0.30000000000000004
237,72.65733333333334,-23.718571428571433,83.60357142857143,24.099285714285713,15,rotated-mnist,stable_sgd,2020-11-14-21-56-0,rotated-mnist,stable_sgd,0.01,32,100,1,0.9,0.5
260,72.566,-25.488571428571426,85.41428571428571,25.766428571428573,15,rotated-mnist,stable_sgd,2020-11-14-21-56-0,rotated-mnist,stable_sgd,0.25,64,100,1,0.9,0.2
216,72.45866666666667,-26.56857142857142,86.59142857142855,26.72214285714286,15,rotated-mnist,stable_sgd,2020-11-14-21-56-0,rotated-mnist,stable_sgd,0.01,10,100,1,0.9,0.0
250,72.44933333333333,-25.272142857142857,85.07000000000001,25.481428571428573,15,rotated-mnist,stable_sgd,2020-11-14-21-56-0,rotated-mnist,stable_sgd,0.1,64,100,1,0.9,0.4
245,72.41266666666667,-26.01142857142857,85.91357142857144,26.17000000000001,15,rotated-mnist,stable_sgd,2020-11-14-21-56-0,rotated-mnist,stable_sgd,0.1,64,100,1,0.9,0.30000000000000004
220,72.39133333333332,-26.601428571428567,86.60357142857143,26.82285714285714,15,rotated-mnist,stable_sgd,2020-11-14-21-56-0,rotated-mnist,stable_sgd,0.01,10,100,1,0.9,0.1
227,72.30466666666666,-26.052142857142854,85.78142857142856,26.235000000000003,15,rotated-mnist,stable_sgd,2020-11-14-21-56-0,rotated-mnist,stable_sgd,0.01,10,100,1,0.9,0.30000000000000004
203,72.30199999999999,-23.697142857142858,83.27928571428572,24.18642857142857,15,rotated-mnist,stable_sgd,2020-11-14-21-56-0,rotated-mnist,stable_sgd,0.25,32,100,1,0.8,0.2
222,72.12666666666665,-26.592142857142854,86.21214285714287,26.832142857142856,15,rotated-mnist,stable_sgd,2020-11-14-21-56-0,rotated-mnist,stable_sgd,0.01,10,100,1,0.9,0.2
213,72.05933333333333,-10.249285714285714,68.38142857142857,14.352857142857141,15,rotated-mnist,stable_sgd,2020-11-14-21-56-0,rotated-mnist,stable_sgd,0.25,32,100,1,0.8,0.4
228,72.04266666666666,-25.77071428571429,85.11857142857141,25.96,15,rotated-mnist,stable_sgd,2020-11-14-21-56-0,rotated-mnist,stable_sgd,0.01,10,100,1,0.9,0.4
221,72.032,-24.356428571428573,83.47214285714287,24.81,15,rotated-mnist,stable_sgd,2020-11-14-21-56-0,rotated-mnist,stable_sgd,0.01,64,100,1,0.9,0.0
223,72.01333333333334,-25.806428571428572,85.24214285714285,26.159285714285712,15,rotated-mnist,stable_sgd,2020-11-14-21-56-0,rotated-mnist,stable_sgd,0.01,32,100,1,0.9,0.2
217,71.78266666666667,-26.186428571428568,85.23571428571428,26.494285714285713,15,rotated-mnist,stable_sgd,2020-11-14-21-56-0,rotated-mnist,stable_sgd,0.01,32,100,1,0.9,0.0
236,71.66733333333333,-27.088571428571424,86.23500000000001,27.404285714285702,15,rotated-mnist,stable_sgd,2020-11-14-21-56-0,rotated-mnist,stable_sgd,0.1,32,100,1,0.9,0.1
